Strange way to commit murder and then suicide, he reflected, putting potassium cyanide in the curry soup.	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1	in the soup	literal	insertion-other	ADJ NOUN PART VERB NOUN CCONJ ADV VERB PRON VERB VERB NOUN NOUN ADP DET NOUN NOUN
That would put you right in the soup.	0 0 0 0 0 1 0 1	in the soup	figurative	identical	DET VERB VERB PRON ADV ADP DET NOUN
Anyway, to return to the harvest supper table : I would admonish the company to eat up or, ‘ It 'll all go in the soup.’	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1	in the soup	literal	dashes	INTJ PART VERB ADP DET NOUN NOUN NOUN PUNCT PRON VERB VERB DET NOUN PART VERB PART CCONJ PUNCT PRON VERB ADV VERB ADP DET NOUN
Proceeds will go to the Church Army College and all are invited to join in the soup and bread meal and Lent discussions.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0	in the soup	literal	identical	NOUN VERB VERB ADP DET PROPN PROPN PROPN CCONJ DET VERB VERB PART VERB ADP DET NOUN CCONJ NOUN NOUN CCONJ PROPN NOUN
young leaves and shoots in salad ; roots fried in butter, leaves in soup	0 0 0 0 0 0 0 0 0 0 0 0 1 1	in the soup	literal	deletion-determiner	ADJ NOUN CCONJ NOUN ADP NOUN PUNCT NOUN VERB ADP NOUN VERB ADP NOUN
Pour in the soup.	0 1 0 1	in the soup	literal	identical	VERB ADP DET NOUN
And in a city feeding largely on rice and noodles in a thin soup of stock and vegetables, we learned our hosts were planning a splendid welcoming banquet.	0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	in the soup	literal	deletion-determiner	CCONJ ADP DET NOUN VERB ADV ADP NOUN CCONJ NOUN ADP DET ADJ NOUN ADP NOUN CCONJ NOUN PRON VERB ADJ NOUN VERB VERB DET ADJ VERB NOUN
Maggie scrounged what food she could, and when Sarah dipped a crust of bread in the cabbage soup she 'd made she could see the cracks in the bottom of the dish through the thin liquid.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	in the soup	literal	insertion-other	PROPN VERB ADJ NOUN PRON VERB CCONJ ADV PROPN VERB DET NOUN ADP NOUN ADP DET NOUN NOUN PRON VERB VERB PRON VERB VERB DET NOUN ADP DET NOUN ADP DET NOUN ADP DET ADJ NOUN
Because all the derivatives were based on the same assets, if anything happened to those assets, all the banks holding the debt would find themselves in the same soup.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1	in the soup	figurative	insertion-other	ADP ADJ DET NOUN VERB VERB ADP DET ADJ NOUN ADP NOUN VERB ADP DET NOUN ADJ DET NOUN VERB DET NOUN VERB VERB PRON ADP DET ADJ NOUN
If you can't get your own way or what you want by openly and honestly asking for it, don't use sly or surreptitious methods because they could backfire and land you in the soup.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1	in the soup	figurative	identical	ADP PRON VERB VERB ADJ ADJ NOUN CCONJ NOUN PRON VERB ADP ADV CCONJ ADV VERB ADP PRON VERB VERB ADV CCONJ ADJ NOUN ADP PRON VERB VERB CCONJ VERB PRON ADP DET NOUN
