Well it was long and it was straggly and it got on my nerves!	0 0 0 0 0 0 0 0 0 0 1 1 1 1	get on someone's nerves	figurative	combined-inflection	INTJ PRON VERB ADJ CCONJ PRON VERB ADV CCONJ PRON VERB ADP ADJ NOUN
Who d'ya really hate who really gets on your nerves?	0 0 0 0 0 0 1 1 1 1	get on someone's nerves	figurative	combined-inflection	NOUN VERB ADV VERB NOUN ADV VERB ADP ADJ NOUN
There were other people in Hillmarden who also got on her nerves.	0 0 0 0 0 0 0 0 1 1 1 1	get on someone's nerves	figurative	combined-inflection	ADV VERB ADJ NOUN ADP PROPN NOUN ADV VERB ADP ADJ NOUN
I don't mean to be horrible or anything but he really gets on my nerves!	0 0 0 0 0 0 0 0 0 0 0 1 1 1 1	get on someone's nerves	figurative	combined-inflection	PRON VERB VERB PART VERB ADJ CCONJ NOUN CCONJ PRON ADV VERB ADP ADJ NOUN
I can't play it properly anyway and I know the sound of it gets on Mum's nerves. '	0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0	get on someone's nerves	figurative	combined-inflection	PRON VERB VERB PRON ADV ADV CCONJ PRON VERB DET NOUN ADP PRON VERB ADP PROPN NOUN PUNCT
sober he can do more than they do I mean i that ain't the sort bloke you wanna lose, and I 'm, when he balls and shouts at them well he gets on your nerves really but at the end of the day I 'll you know, I 'll put up with it.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	get on someone's nerves	figurative	combined-inflection	NOUN PRON VERB VERB ADJ ADP PRON VERB PRON VERB PRON ADJ VERB DET NOUN VERB PRON ADV VERB CCONJ PRON NOUN ADV PRON VERB CCONJ VERB ADP PRON ADV PRON VERB ADP ADJ NOUN ADV CCONJ ADP DET NOUN ADP DET NOUN PRON VERB PRON VERB PRON VERB VERB PART ADP PRON
Gets on my nerves sometimes.	1 1 1 1 0	get on someone's nerves	figurative	combined-inflection	VERB ADP ADJ NOUN ADV
It was getting on everyone's nerves out there.	0 0 1 1 1 1 0 0	get on someone's nerves	figurative	combined-inflection	PRON VERB VERB ADP NOUN NOUN ADV ADV
No unattached man, should he by some miracle present himself at Four Winds, would want to have anything to do with a dejected and increasingly agoraphobic young mother, still in her teens, and a baby whose fretfulness was beginning to get on even Harriet's nerves.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1	get on someone's nerves	figurative	combined-other	DET ADJ NOUN VERB PRON ADP DET NOUN VERB PRON ADP PROPN PROPN VERB VERB PART VERB NOUN PART VERB ADP DET ADJ CCONJ ADV ADJ ADJ NOUN ADV ADP ADJ NOUN CCONJ DET NOUN ADJ NOUN VERB VERB PART VERB PART ADV PROPN NOUN
No, it wasn't this that got on his nerves, but the monotony of his surrounding, the long, long road through the camp, the huts going off here and there, the airfield dotted with little planes, looking like toys, the new hall that was used for entertainments, pictures and the church services, standing out like a sore thumb.	0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	get on someone's nerves	figurative	combined-inflection	INTJ PRON VERB DET DET VERB ADP ADJ NOUN CCONJ DET NOUN ADP ADJ NOUN DET ADJ ADJ NOUN ADP DET NOUN DET NOUN VERB PART ADV CCONJ ADV DET NOUN VERB ADP ADJ NOUN VERB ADP NOUN DET ADJ NOUN ADJ VERB VERB ADP NOUN NOUN CCONJ DET NOUN NOUN VERB PART ADP DET ADJ NOUN
