You simply resisted your natural temptation to worry about the man breaking cover, and took the hit - man before he took you.	0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0	break cover	figurative	inflection	PRON ADV VERB ADJ ADJ NOUN PART VERB ADP DET NOUN VERB NOUN CCONJ VERB DET NOUN PUNCT NOUN ADP PRON VERB PRON
A group broke cover in front of him, but his headlights were on full beam and blinded them, protected him as he drove past.	0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	break cover	figurative	inflection	DET NOUN VERB VERB ADP NOUN ADP PRON CCONJ ADJ NOUN VERB ADP ADJ NOUN CCONJ VERB PRON VERB PRON ADP PRON VERB ADV
She took several deep breaths, then broke cover and sprinted in a zigzag weave across the open ground.	0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0	break cover	figurative	inflection	PRON VERB ADJ ADJ NOUN ADV VERB NOUN CCONJ VERB ADP DET NOUN NOUN ADP DET ADJ NOUN
Less chance of being spotted from the house when we break cover.’	0 0 0 0 0 0 0 0 0 0 1 1	break cover	figurative	dashes	ADJ NOUN ADP VERB VERB ADP DET NOUN ADV PRON VERB ADJ
My men, whom I had instructed to keep close together and sing from the time they left the camp until they joined me on the forest road, were not due for an hour and a half, and during this time it was more than likely that the tigress would break cover and try to stalk or rush me.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0	break cover	figurative	identical	ADJ NOUN NOUN PRON VERB VERB PART VERB ADJ ADV CCONJ VERB ADP DET NOUN PRON VERB DET NOUN ADP PRON VERB PRON ADP DET NOUN NOUN VERB ADV ADJ ADP DET NOUN CCONJ DET NOUN CCONJ ADP DET NOUN PRON VERB ADJ ADP ADJ ADP DET NOUN VERB VERB VERB CCONJ VERB PART VERB CCONJ VERB PRON
Tawny fox, wild - eyed, breaks cover,	0 0 0 0 0 1 1	break cover	figurative	inflection	PROPN NOUN ADJ PUNCT ADJ NOUN VERB
As soon as they broke cover, they were immediately dazzled by powerful flashlight beams, then loudly challenged at gun point to drop any weapons they were carrying, and to surrender.	0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	break cover	figurative	inflection	ADV ADV ADP PRON VERB VERB PRON VERB ADV VERB ADP ADJ NOUN NOUN ADV ADV VERB ADP NOUN NOUN PART VERB DET NOUN PRON VERB VERB CCONJ PART VERB
Ford Mondeo broke cover	0 0 1 1	break cover	figurative	inflection	PROPN PROPN VERB VERB
‘ We 're about to break cover to head for Fort Apache.	0 0 0 0 0 1 1 0 0 0 0 0	break cover	figurative	identical	PUNCT PRON VERB ADJ PART VERB NOUN PART NOUN ADP PROPN PROPN
A couple of wretches on the run, skulking in the bushes on the lookout for prey, would never have dared break cover and try their luck with us.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0	break cover	figurative	identical	DET NOUN ADP NOUN ADP DET NOUN VERB ADP DET NOUN ADP DET NOUN ADP NOUN VERB ADV VERB VERB VERB VERB CCONJ VERB ADJ NOUN ADP PRON
The cat then breaks cover and makes a final uncovered dash along the length of the jetty.	0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0	break cover	figurative	inflection	DET NOUN ADV VERB VERB CCONJ VERB DET ADJ ADJ NOUN ADP DET NOUN ADP DET NOUN
From the moment the lead vehicles broke cover, they could see the enemy headquarters, halted at the edge of a wood.	0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0	break cover	figurative	inflection	ADP DET NOUN DET ADJ NOUN VERB VERB PRON VERB VERB DET NOUN NOUN VERB ADP DET NOUN ADP DET NOUN
Nobody was looking at the thicket at the moment the wounded cow broke cover.	0 0 0 0 0 0 0 0 0 0 0 0 1 1	break cover	figurative	inflection	NOUN VERB VERB ADP DET NOUN ADP DET NOUN DET ADJ NOUN VERB NOUN
