Now, as he pushed himself into her, she cried out with joy, locking her arms round his neck and thrusting herself forward, making a noise like an animal devouring him, wanting him heart and soul.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1	heart and soul	figurative	identical	ADV ADP PRON VERB PRON ADP PRON PRON VERB PART ADP NOUN VERB ADJ NOUN ADP ADJ NOUN CCONJ VERB PRON ADV VERB DET NOUN ADP DET NOUN VERB PRON VERB PRON NOUN CCONJ NOUN
And so he went from day to day, from one business deal to the next, pouring his heart and soul into his land agency business, trying to forget, always trying to forget, but being made to remember all the more.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	heart and soul	figurative	identical	CCONJ ADV PRON VERB ADP NOUN ADP NOUN ADP NUM NOUN NOUN ADP DET ADJ VERB ADJ NOUN CCONJ NOUN ADP ADJ NOUN NOUN NOUN VERB PART VERB ADV VERB PART VERB CCONJ VERB VERB PART VERB ADJ DET ADJ
But the second answer leads the inquirer to moments of direct experience, transcending mere knowledge, enriching the imagination, possibly touching the heart and soul as well as the mind.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0	heart and soul	literal	identical	CCONJ DET ADJ NOUN VERB DET NOUN ADP NOUN ADP ADJ NOUN VERB ADJ NOUN VERB DET NOUN ADV VERB DET NOUN CCONJ NOUN ADV ADV ADP DET NOUN
As their orange balloons float around the Bull And Gate, popping in time with the music, the Lollies inject heart and soul into songs like ‘ Your Sun’ and ‘ Disinheritance’while their enthusiastic following cavort wildly.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	heart and soul	figurative	identical	ADP ADJ ADJ NOUN VERB ADP DET PROPN CCONJ PROPN VERB ADP NOUN ADP DET NOUN DET PROPN ADJ NOUN CCONJ NOUN ADP NOUN ADP PUNCT ADJ NOUN CCONJ PUNCT VERB ADJ ADJ VERB NOUN ADV
Not on that evening, but long afterwards, Nicandra was to understand something of Aunt Tossie's efforts for this celebration : this party for her darling, into which she had thrown heart and soul and quite a lot of money.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0	heart and soul	figurative	identical	ADV ADP DET NOUN CCONJ ADV ADV PROPN VERB PART VERB NOUN ADP PROPN PROPN NOUN ADP DET NOUN PUNCT DET NOUN ADP ADJ NOUN ADP ADJ PRON VERB VERB NOUN CCONJ NOUN CCONJ ADJ DET NOUN ADP NOUN
' There is now a heart and a soul at this club.	0 0 0 0 0 1 1 0 1 0 0 0	heart and soul	figurative	insertion-determiner	PUNCT ADV VERB ADV DET NOUN CCONJ DET NOUN ADP DET NOUN
' Your heart and your soul was only ever for Maria Luisa — '	0 0 1 1 0 1 0 0 0 0 0 0 0 0	heart and soul	figurative	insertion-other	PUNCT ADJ NOUN CCONJ ADJ NOUN VERB ADV ADV ADP PROPN PROPN PUNCT PUNCT
For the first time Clare learnt what a passionate woman's kisses were like, on the lips of one she loved with all her heart and soul, as Tess loved him.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0	heart and soul	figurative	identical	ADP DET ADJ NOUN PROPN VERB NOUN DET ADJ NOUN NOUN VERB ADP ADP DET NOUN ADP NUM PRON VERB ADP ADJ ADJ NOUN CCONJ NOUN ADP PROPN VERB PRON
But, before she could begin to feel at all mortified, ‘ Did I tell you how glad I am, heart and soul, that you came?’	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0	heart and soul	figurative	identical	CCONJ ADP PRON VERB VERB PART VERB ADP ADV VERB PUNCT VERB PRON VERB PRON ADV ADJ PRON VERB NOUN CCONJ NOUN ADP PRON VERB
My heart and soul, and senses,	0 1 1 1 0 0	heart and soul	figurative	identical	ADJ NOUN CCONJ NOUN CCONJ NOUN
