Eat your heart out	1 1 1 1	eat your heart out	figurative	case	VERB ADJ NOUN PART	▁E at ▁your ▁heart ▁out	1 1 1 1 1	VERB VERB ADJ NOUN PART
Find them at 22 Coronet St. Cynthia Payne, eat your heart out	0 0 0 0 0 0 0 0 1 1 1 1	eat your heart out	figurative	identical	VERB PRON ADP NUM PROPN PROPN PROPN PROPN VERB ADJ NOUN PART	▁F ind ▁them ▁at ▁22 ▁Cor one t ▁St . ▁C yn thia ▁Pay ne , ▁eat ▁your ▁heart ▁out	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1	VERB VERB PRON ADP NUM PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN VERB ADJ NOUN PART
The square tango had to be seen to be believed — eat your hearts out, disco dancers!	0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0	eat your heart out	figurative	inflection	DET ADJ NOUN VERB PART VERB VERB PART VERB VERB PUNCT VERB ADJ NOUN PART NOUN NOUN	▁The ▁square ▁ tan go ▁had ▁to ▁be ▁seen ▁to ▁be ▁believed ▁ — ▁eat ▁your ▁hearts ▁out , ▁dis co ▁dance rs !	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0	DET ADJ NOUN NOUN NOUN VERB PART VERB VERB PART VERB VERB PUNCT PUNCT VERB ADJ NOUN PART PART NOUN NOUN NOUN NOUN NOUN
Calvin Klein eat your heart out.	0 0 1 1 1 1	eat your heart out	figurative	identical	PROPN PROPN VERB ADJ NOUN PART	▁Calv in ▁Kle in ▁eat ▁your ▁heart ▁out .	0 0 0 0 1 1 1 1 1	PROPN PROPN PROPN PROPN VERB ADJ NOUN PART PART
Eric Clapton eat your heart out.	0 0 1 1 1 1	eat your heart out	figurative	identical	PROPN PROPN VERB ADJ NOUN PART	▁E ric ▁Cla pton ▁eat ▁your ▁heart ▁out .	0 0 0 0 1 1 1 1 1	PROPN PROPN PROPN PROPN VERB ADJ NOUN PART PART
Eat your hearts out Colombian drug barons, this is legal.	1 1 1 1 0 0 0 0 0 0	eat your heart out	figurative	combined-inflection	VERB ADJ NOUN ADP ADJ NOUN NOUN DET VERB ADJ	▁E at ▁your ▁hearts ▁out ▁Colombia n ▁drug ▁bar ons , ▁this ▁is ▁legal .	1 1 1 1 1 0 0 0 0 0 0 0 0 0 0	VERB VERB ADJ NOUN ADP ADJ ADJ NOUN NOUN NOUN NOUN DET VERB ADJ ADJ
" If you had any sense you 'd forget him, but eat your heart out if you want to.	0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0	eat your heart out	figurative	identical	PUNCT ADP PRON VERB DET NOUN PRON VERB VERB PRON CCONJ VERB ADJ NOUN PART ADP PRON VERB PART	▁" ▁If ▁you ▁had ▁any ▁sense ▁you ▁' d ▁forget ▁him , ▁but ▁eat ▁your ▁heart ▁out ▁if ▁you ▁want ▁to .	0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0	PUNCT ADP PRON VERB DET NOUN PRON VERB VERB VERB PRON PRON CCONJ VERB ADJ NOUN PART ADP PRON VERB PART PART
Arnie, eat your heart out.	0 1 1 1 1	eat your heart out	figurative	identical	PROPN VERB ADJ NOUN PART	▁Ar nie , ▁eat ▁your ▁heart ▁out .	0 0 0 1 1 1 1 1	PROPN PROPN PROPN VERB ADJ NOUN PART PART
Keith Floyd eat your heart out!!	0 0 1 1 1 1	eat your heart out	figurative	identical	PROPN PROPN VERB ADJ NOUN PART	▁Ke ith ▁Flo y d ▁eat ▁your ▁heart ▁out ! !	0 0 0 0 0 1 1 1 1 1 1	PROPN PROPN PROPN PROPN PROPN VERB ADJ NOUN PART PART PART
Eat your heart out those who missed it!	1 1 1 1 0 0 0 0	eat your heart out	figurative	case	VERB ADJ NOUN PART DET NOUN VERB PRON	▁E at ▁your ▁heart ▁out ▁those ▁who ▁missed ▁it !	1 1 1 1 1 0 0 0 0 0	VERB VERB ADJ NOUN PART DET NOUN VERB PRON PRON
Eat your heart out, Roger Cook!	1 1 1 1 0 0	eat your heart out	figurative	case	VERB ADJ NOUN PART PROPN PROPN	▁E at ▁your ▁heart ▁out , ▁Ro ger ▁Cook !	1 1 1 1 1 1 0 0 0 0	VERB VERB ADJ NOUN PART PART PROPN PROPN PROPN PROPN
