Lydia, who was still too drunk to feel repentance, slid lower in the driver's seat, limp with remembered mirth.	0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0	in the driver's seat	literal	dashes	PROPN NOUN VERB ADV ADV ADJ PART VERB NOUN VERB ADV ADP DET NOUN NOUN VERB ADP VERB NOUN
Only when she saw the outline of a man's head in a peaked cap sitting in the driver's seat was the mystery explained.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0	in the driver's seat	literal	dashes	ADV ADV PRON VERB DET NOUN ADP DET NOUN NOUN ADP DET ADJ NOUN VERB ADP DET NOUN NOUN VERB DET NOUN VERB
He sat in the driver's seat to get the feel for a few moments before he started it up.	0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0	in the driver's seat	literal	dashes	PRON VERB ADP DET NOUN NOUN PART VERB DET NOUN ADP DET ADJ NOUN ADP PRON VERB PRON PART
Under the mat in the driver's seat, was it?	0 0 0 1 0 1 1 0 0	in the driver's seat	literal	dashes	ADP DET NOUN ADP DET NOUN NOUN VERB PRON
‘ Have you got any food?’ said Adam hoarsely, hunching up sideways in the driver's seat.	0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1	in the driver's seat	literal	dashes	PUNCT VERB PRON VERB DET NOUN VERB PROPN ADV VERB PART ADV ADP DET NOUN NOUN
The Belfast headmaster was highly popular, both with the players and with the media, but the Murphy appointment will mean a definite change of emphasis in the driver's seat.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1	in the driver's seat	figurative	dashes	DET PROPN NOUN VERB ADV ADJ CCONJ ADP DET NOUN CCONJ ADP DET NOUN CCONJ DET PROPN NOUN VERB VERB DET ADJ NOUN ADP NOUN ADP DET NOUN NOUN
Just sitting there in the driver's seat.	0 0 0 1 0 1 1	in the driver's seat	literal	dashes	ADV VERB ADV ADP DET NOUN NOUN
Some ask if they can sit in the driver's seat.	0 0 0 0 0 0 1 0 1 1	in the driver's seat	literal	dashes	DET VERB ADP PRON VERB VERB ADP DET NOUN NOUN
Her body was found in the driver's seat of her own jeep, a left - hand drive model.	0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0	in the driver's seat	literal	dashes	ADJ NOUN VERB VERB ADP DET NOUN NOUN ADP ADJ ADJ NOUN DET ADJ PUNCT NOUN NOUN NOUN
I thought he was working there, but when I opened the door I saw Neil sitting in the driver's seat.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1	in the driver's seat	literal	dashes	PRON VERB PRON VERB VERB ADV CCONJ ADV PRON VERB DET NOUN PRON VERB PROPN VERB ADP DET NOUN NOUN
In the driver's seat was a hired private detective.	1 0 1 1 0 0 0 0 0	in the driver's seat	literal	misc	ADP DET NOUN NOUN VERB DET VERB ADJ NOUN
A six - footer behind some - one of the same size in the driver's seat would have to sit in a splayed knees / bent neck posture.	0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0	in the driver's seat	literal	dashes	DET NUM PUNCT NOUN ADP DET PUNCT NUM ADP DET ADJ NOUN ADP DET NOUN NOUN VERB VERB PART VERB ADP DET ADJ NOUN SYM ADJ NOUN NOUN
Here the front seat passenger leaned across the person sitting in the driver's seat and with both hands on the steering wheel, steered the car.	0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0	in the driver's seat	literal	dashes	ADV DET ADJ NOUN NOUN VERB ADP DET NOUN VERB ADP DET NOUN NOUN CCONJ ADP DET NOUN ADP DET NOUN NOUN VERB DET NOUN
As the frame came down and Bunny, came out and Bunny was sitting in the driver's seat again!	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0	in the driver's seat	literal	dashes	ADP DET NOUN VERB PART CCONJ PROPN VERB PART CCONJ PROPN VERB VERB ADP DET NOUN NOUN ADV
Roots had split the ground in places, and the thickest of these jarred the Toyota so hard that Diane had an uneasy vision of the entire truck falling apart as every spot - weld gave at once, leaving her sitting in the driver's seat with the steering wheel in her hands and nothing but open air all around.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	in the driver's seat	literal	dashes	NOUN VERB VERB DET NOUN ADP NOUN CCONJ DET ADJ ADP DET ADJ DET PROPN ADV ADV ADP PROPN VERB DET ADJ NOUN ADP DET ADJ NOUN VERB ADV ADP DET NOUN PUNCT NOUN VERB ADP ADV VERB PRON VERB ADP DET NOUN NOUN ADP DET NOUN NOUN ADP ADJ NOUN CCONJ NOUN ADP ADJ NOUN ADV ADV
