At the time of writing solicitors are making hay with a flood of complaints about homes found to contain undisclosed faults after the buyer has moved in.	0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	make hay	figurative	inflection	ADP DET NOUN ADP NOUN NOUN VERB VERB NOUN ADP DET NOUN ADP NOUN ADP NOUN VERB PART VERB ADJ NOUN ADP DET NOUN VERB VERB ADV	▁At ▁the ▁time ▁of ▁writing ▁so licit ors ▁are ▁making ▁hay ▁with ▁a ▁flood ▁of ▁complaints ▁about ▁homes ▁found ▁to ▁contain ▁un dis closed ▁fault s ▁after ▁the ▁buyer ▁has ▁moved ▁in .	0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	ADP DET NOUN ADP NOUN NOUN NOUN NOUN VERB VERB NOUN ADP DET NOUN ADP NOUN ADP NOUN VERB PART VERB ADJ ADJ ADJ NOUN NOUN ADP DET NOUN VERB VERB ADV ADV
Against a slow - moving catcher like the Giants ' Terry Kennedy in the World Series, Henderson is expected to make hay.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1	make hay	figurative	identical	ADP DET ADV PUNCT VERB NOUN ADP DET PROPN PART PROPN PROPN ADP DET PROPN PROPN PROPN VERB VERB PART VERB NOUN	▁A gainst ▁a ▁slow ▁- ▁moving ▁catch er ▁like ▁the ▁Giant s ▁' ▁Terr y ▁ Kennedy ▁in ▁the ▁World ▁Series , ▁Henderson ▁is ▁expected ▁to ▁make ▁hay .	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1	ADP ADP DET ADV PUNCT VERB NOUN NOUN ADP DET PROPN PROPN PART PROPN PROPN PROPN PROPN ADP DET PROPN PROPN PROPN PROPN VERB VERB PART VERB NOUN NOUN
Only in Speyside did the number of farms making hay drop to 75 %, and in Powys, Derbyshire, Orkney and Wester Ross all the units made hay.	0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	make hay	literal	inflection	ADV ADP NOUN VERB DET NOUN ADP NOUN VERB NOUN VERB ADP NUM NOUN CCONJ ADP PROPN PROPN PROPN CCONJ PROPN PROPN ADJ DET NOUN VERB NOUN	▁Only ▁in ▁Spe y side ▁did ▁the ▁number ▁of ▁farms ▁making ▁hay ▁drop ▁to ▁75 ▁% , ▁and ▁in ▁P ow ys , ▁D er by shire , ▁Or k ney ▁and ▁West er ▁Ross ▁all ▁the ▁units ▁made ▁hay .	0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	ADV ADP NOUN NOUN NOUN VERB DET NOUN ADP NOUN VERB NOUN VERB ADP NUM NOUN NOUN CCONJ ADP PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN CCONJ PROPN PROPN PROPN ADJ DET NOUN VERB NOUN NOUN
This was shaken out as the hay was made, helping to maintain the rich variety of flowers and herbs.	0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0	make hay	literal	misc	DET VERB VERB PART ADP DET NOUN VERB VERB VERB PART VERB DET ADJ NOUN ADP NOUN CCONJ NOUN	▁This ▁was ▁shaken ▁out ▁as ▁the ▁hay ▁was ▁made , ▁help ing ▁to ▁maintain ▁the ▁rich ▁variety ▁of ▁flowers ▁and ▁herbs .	0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0	DET VERB VERB PART ADP DET NOUN VERB VERB VERB VERB VERB PART VERB DET ADJ NOUN ADP NOUN CCONJ NOUN NOUN
Milpitas - based Adaptec Inc is making hay with its disk controllers from the boom in personal computer sales generated by the price war, and says it expects to report net profit of about $ 50 m, 1.90 per share for its fiscal year to March 31 1993, on sales more than double last year's $ 150.3 m.	0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	make hay	figurative	inflection	PROPN PUNCT VERB PROPN PROPN VERB VERB NOUN ADP ADJ NOUN NOUN ADP DET NOUN ADP ADJ NOUN NOUN VERB ADP DET NOUN NOUN CCONJ VERB PRON VERB PART VERB ADJ NOUN ADP ADV SYM NUM NOUN NUM ADP NOUN ADP ADJ ADJ NOUN ADP PROPN NUM NUM ADP NOUN ADV ADP ADJ ADJ NOUN SYM NUM NOUN	▁Mil pit as ▁- ▁based ▁Adapt ec ▁Inc ▁is ▁making ▁hay ▁with ▁its ▁disk ▁controllers ▁from ▁the ▁boom ▁in ▁personal ▁computer ▁sales ▁generated ▁by ▁the ▁price ▁war , ▁and ▁says ▁it ▁expects ▁to ▁report ▁net ▁profit ▁of ▁about ▁$ ▁50 ▁m , ▁1 .90 ▁per ▁share ▁for ▁its ▁fiscal ▁year ▁to ▁March ▁31 ▁1993, ▁on ▁sales ▁more ▁than ▁double ▁last ▁year ' s ▁$ ▁150 .3 ▁m .	0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	PROPN PROPN PROPN PUNCT VERB PROPN PROPN PROPN VERB VERB NOUN ADP ADJ NOUN NOUN ADP DET NOUN ADP ADJ NOUN NOUN VERB ADP DET NOUN NOUN NOUN CCONJ VERB PRON VERB PART VERB ADJ NOUN ADP ADV SYM NUM NOUN NOUN NUM NUM ADP NOUN ADP ADJ ADJ NOUN ADP PROPN NUM NUM ADP NOUN ADV ADP ADJ ADJ NOUN NOUN NOUN SYM NUM NUM NOUN NOUN
He might as well make hay while the sun shone, he told himself.	0 0 0 0 1 1 0 0 0 0 0 0 0	make hay	figurative	identical	PRON VERB ADV ADV VERB NOUN ADP DET NOUN VERB PRON VERB PRON	▁He ▁might ▁as ▁well ▁make ▁hay ▁while ▁the ▁sun ▁sh one , ▁he ▁told ▁himself .	0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0	PRON VERB ADV ADV VERB NOUN ADP DET NOUN VERB VERB VERB PRON VERB PRON PRON
MAKING HAY WHILE THE SUN SHINES …	1 1 0 0 0 0 0	make hay	figurative	combined-inflection	VERB PROPN ADP DET PROPN VERB PUNCT	▁M AK ING ▁H AY ▁W HI LE ▁THE ▁S UN ▁S HI NES ▁...	1 1 1 1 1 0 0 0 0 0 0 0 0 0 0	VERB VERB VERB PROPN PROPN ADP ADP ADP DET PROPN PROPN VERB VERB VERB PUNCT
Make hay while the sun shines, you know.	1 1 0 0 0 0 0 0	make hay	figurative	case	VERB NOUN ADP DET NOUN VERB PRON VERB	▁Make ▁hay ▁while ▁the ▁sun ▁sh ines , ▁you ▁know .	1 1 0 0 0 0 0 0 0 0 0	VERB NOUN ADP DET NOUN VERB VERB VERB PRON VERB VERB
It's not enough to enjoy yourself, you must make hay while the sun shines.	0 0 0 0 0 0 0 0 1 1 0 0 0 0	make hay	figurative	identical	PRON ADV ADJ PART VERB PRON PRON VERB VERB NOUN ADP DET NOUN VERB	▁It ' s ▁not ▁enough ▁to ▁enjoy ▁yourself , ▁you ▁must ▁make ▁hay ▁while ▁the ▁sun ▁sh ines .	0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0	PRON PRON PRON ADV ADJ PART VERB PRON PRON PRON VERB VERB NOUN ADP DET NOUN VERB VERB VERB
They are making hay while they can.	0 0 1 1 0 0 0	make hay	figurative	inflection	PRON VERB VERB NOUN ADP PRON VERB	▁They ▁are ▁making ▁hay ▁while ▁they ▁can .	0 0 1 1 0 0 0 0	PRON VERB VERB NOUN ADP PRON VERB VERB
