The material, long hidden in KGB files or in the memories of intelligence operatives, is up for grabs as ageing ex - KGB agents come in from the cold to trade in their undercover pasts for over - the - counter assets.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0	come in from the cold	figurative	identical	DET NOUN ADV VERB ADP PROPN NOUN CCONJ ADP DET NOUN ADP NOUN NOUN VERB ADP ADP NOUN ADP VERB NUM PUNCT PROPN NOUN VERB PART ADP DET NOUN PART VERB ADP ADJ ADJ NOUN ADP ADP PUNCT DET PUNCT NOUN NOUN	▁The ▁material , ▁long ▁hidden ▁in ▁KG B ▁files ▁or ▁in ▁the ▁memories ▁of ▁intelligence ▁operative s , ▁is ▁up ▁for ▁g rab s ▁as ▁ageing ▁ex ▁- ▁KG B ▁agents ▁come ▁in ▁from ▁the ▁cold ▁to ▁trade ▁in ▁their ▁under cover ▁past s ▁for ▁over ▁- ▁the ▁- ▁counter ▁assets .	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	DET NOUN NOUN ADV VERB ADP PROPN PROPN NOUN CCONJ ADP DET NOUN ADP NOUN NOUN NOUN NOUN VERB ADP ADP NOUN NOUN NOUN ADP VERB NUM PUNCT PROPN PROPN NOUN VERB PART ADP DET NOUN PART VERB ADP ADJ ADJ ADJ NOUN NOUN ADP ADP PUNCT DET PUNCT NOUN NOUN NOUN
But 20 years have at least seen her interests come in from the cold.	0 0 0 0 0 0 0 0 0 1 1 1 0 1	come in from the cold	figurative	identical	CCONJ NUM NOUN VERB ADV ADV VERB ADJ NOUN VERB PART ADP DET NOUN	▁But ▁20 ▁years ▁have ▁at ▁least ▁seen ▁her ▁interests ▁come ▁in ▁from ▁the ▁cold .	0 0 0 0 0 0 0 0 0 1 1 1 0 1 1	CCONJ NUM NOUN VERB ADV ADV VERB ADJ NOUN VERB PART ADP DET NOUN NOUN
ICE CLIMBING COMES IN FROM THE COLD	0 0 1 1 1 0 1	come in from the cold	literal	combined-inflection	NOUN NOUN VERB PART ADP DET PROPN	▁I CE ▁CLI MB ING ▁COM ES ▁IN ▁FROM ▁THE ▁C OLD	0 0 0 0 0 1 1 1 1 0 1 1	NOUN NOUN NOUN NOUN NOUN VERB VERB PART ADP DET PROPN PROPN
Like Denny, Eamon McAuley came in from the cold last night for a good win ( pts 6 ) over Manchester visitor Russell Davidson.	0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	come in from the cold	figurative	inflection	ADP PROPN PROPN PROPN VERB PART ADP DET ADJ ADJ NOUN ADP DET ADJ NOUN PUNCT NOUN NUM PUNCT ADP PROPN NOUN PROPN PROPN	▁Like ▁Den ny , ▁E am on ▁Mc A ule y ▁came ▁in ▁from ▁the ▁cold ▁last ▁night ▁for ▁a ▁good ▁win ▁( ▁p ts ▁6 ▁ ) ▁over ▁Manchester ▁visit or ▁R usse ll ▁David son .	0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	ADP PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN VERB PART ADP DET ADJ ADJ NOUN ADP DET ADJ NOUN PUNCT NOUN NOUN NUM PUNCT PUNCT ADP PROPN NOUN NOUN PROPN PROPN PROPN PROPN PROPN PROPN
Will Syria Come in From the Cold?	0 0 1 1 1 0 1	come in from the cold	figurative	case	VERB PROPN VERB PART ADP DET PROPN	▁Will ▁Syria ▁Com e ▁in ▁From ▁the ▁Cold ?	0 0 1 1 1 1 0 1 1	VERB PROPN VERB VERB PART ADP DET PROPN PROPN
Only now has she come in from the cold with her eleventh book being published by Collins ( at £ 10.95 ).	0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0	come in from the cold	figurative	identical	ADV ADV VERB PRON VERB PART ADP DET NOUN ADP ADJ ADJ NOUN VERB VERB ADP PROPN PUNCT ADP SYM NUM PUNCT	▁Only ▁now ▁has ▁she ▁come ▁in ▁from ▁the ▁cold ▁with ▁her ▁eleventh ▁book ▁being ▁published ▁by ▁Collin s ▁( ▁at ▁£ ▁10. 95 ▁ ).	0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	ADV ADV VERB PRON VERB PART ADP DET NOUN ADP ADJ ADJ NOUN VERB VERB ADP PROPN PROPN PUNCT ADP SYM NUM NUM PUNCT PUNCT
But nobody cared for the stones he told And he sat all alone of a night Until one day a traveller came in from the cold A sorry and miserable sight.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0	come in from the cold	figurative	inflection	CCONJ NOUN VERB ADP DET NOUN PRON VERB CCONJ PRON VERB ADV ADV ADP DET NOUN ADP NUM NOUN DET NOUN VERB PART ADP DET ADJ DET ADJ CCONJ ADJ NOUN	▁But ▁nobody ▁care d ▁for ▁the ▁stones ▁he ▁told ▁And ▁he ▁sat ▁all ▁alone ▁of ▁a ▁night ▁Until ▁one ▁day ▁a ▁traveller ▁came ▁in ▁from ▁the ▁cold ▁A ▁sorry ▁and ▁mis er able ▁sight .	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0	CCONJ NOUN VERB VERB ADP DET NOUN PRON VERB CCONJ PRON VERB ADV ADV ADP DET NOUN ADP NUM NOUN DET NOUN VERB PART ADP DET ADJ DET ADJ CCONJ ADJ ADJ ADJ NOUN NOUN
Hamas ~ Comes in from the Cold	0 0 1 1 1 0 1	come in from the cold	figurative	combined-inflection	PROPN PUNCT VERB PART ADP DET PROPN	▁Hama s ▁ ~ ▁Com es ▁in ▁from ▁the ▁Cold	0 0 0 0 1 1 1 1 0 1	PROPN PROPN PUNCT PUNCT VERB VERB PART ADP DET PROPN
It's an exciting opportunity to see a country that came in from the cold — just don't expect 130 mph plus autobahns!	0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0	come in from the cold	figurative	inflection	PRON DET ADJ NOUN PART VERB DET NOUN ADJ VERB PART ADP DET ADJ PUNCT ADV VERB VERB NUM NOUN CCONJ PROPN	▁It ' s ▁an ▁excit ing ▁opportunity ▁to ▁see ▁a ▁country ▁that ▁came ▁in ▁from ▁the ▁cold ▁ — ▁just ▁don ' t ▁expect ▁130 ▁m ph ▁plus ▁auto b ahn s !	0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	PRON PRON PRON DET ADJ ADJ NOUN PART VERB DET NOUN ADJ VERB PART ADP DET ADJ PUNCT PUNCT ADV VERB VERB VERB VERB NUM NOUN NOUN CCONJ PROPN PROPN PROPN PROPN PROPN
And the star of the show … the Russian Bear comes in from the cold.	0 0 0 0 0 0 0 0 0 0 1 1 1 0 1	come in from the cold	figurative	inflection	CCONJ DET NOUN ADP DET NOUN PUNCT DET ADJ PROPN VERB PART ADP DET NOUN	▁And ▁the ▁star ▁of ▁the ▁show ▁... ▁the ▁Russian ▁B ear ▁comes ▁in ▁from ▁the ▁cold .	0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1	CCONJ DET NOUN ADP DET NOUN PUNCT DET ADJ PROPN PROPN VERB PART ADP DET NOUN NOUN
Civil and Public Services Association chief Barry Reamsbottom told the unions ' Blackpool conference : ‘ We 're stuck in a time - warp and must come in from the cold.’	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1	come in from the cold	figurative	dashes	ADJ CCONJ PROPN PROPN PROPN NOUN PROPN PROPN VERB DET NOUN PART PROPN NOUN PUNCT PUNCT PRON VERB VERB ADP DET NOUN PUNCT NOUN CCONJ VERB VERB PART ADP DET NOUN	▁Civil ▁and ▁Public ▁Services ▁Association ▁chief ▁Bar ry ▁Re am s bottom ▁told ▁the ▁unions ▁' ▁Black pool ▁conference ▁ : ▁ ‘ ▁We ▁' re ▁stuck ▁in ▁a ▁time ▁- ▁warp ▁and ▁must ▁come ▁in ▁from ▁the ▁cold . ’	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1	ADJ CCONJ PROPN PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN PROPN VERB DET NOUN PART PROPN PROPN NOUN PUNCT PUNCT PUNCT PUNCT PRON VERB VERB VERB ADP DET NOUN PUNCT NOUN CCONJ VERB VERB PART ADP DET NOUN NOUN NOUN
Said his friend - cum - mentor, Irving Layton, in looking back over the period, ‘ I had a very sharp feeling in the early fifties that poetry in Canada had come in from the cold and was starting to gain momentum.’	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0	come in from the cold	figurative	identical	VERB ADJ NOUN PUNCT NOUN PUNCT NOUN PROPN PROPN ADP VERB ADV ADP DET NOUN PUNCT PRON VERB DET ADV ADJ NOUN ADP DET ADJ NOUN ADJ NOUN ADP PROPN VERB VERB PART ADP DET NOUN CCONJ VERB VERB PART VERB NOUN	▁S aid ▁his ▁friend ▁- ▁ cum ▁- ▁ment or , ▁I rv ing ▁Lay ton , ▁in ▁looking ▁back ▁over ▁the ▁period , ▁ ‘ ▁I ▁had ▁a ▁very ▁sharp ▁feeling ▁in ▁the ▁early ▁f if ties ▁that ▁poet ry ▁in ▁Canada ▁had ▁come ▁in ▁from ▁the ▁cold ▁and ▁was ▁starting ▁to ▁gain ▁momentum . ’	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0	VERB VERB ADJ NOUN PUNCT NOUN NOUN PUNCT NOUN NOUN NOUN PROPN PROPN PROPN PROPN PROPN PROPN ADP VERB ADV ADP DET NOUN NOUN PUNCT PUNCT PRON VERB DET ADV ADJ NOUN ADP DET ADJ NOUN NOUN NOUN ADJ NOUN NOUN ADP PROPN VERB VERB PART ADP DET NOUN CCONJ VERB VERB PART VERB NOUN NOUN NOUN
