Richard Holmes was something of an expert at the game, but he ended up as a down - and - out by the end.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0	down and out	figurative	dashes	PROPN PROPN VERB NOUN ADP DET NOUN ADP DET NOUN CCONJ PRON VERB PART ADP DET ADV PUNCT CCONJ PUNCT NOUN ADP DET NOUN	▁Richard ▁Holm es ▁was ▁something ▁of ▁an ▁expert ▁at ▁the ▁game , ▁but ▁he ▁ended ▁up ▁as ▁a ▁down ▁- ▁and ▁- ▁out ▁by ▁the ▁end .	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0	PROPN PROPN PROPN VERB NOUN ADP DET NOUN ADP DET NOUN NOUN CCONJ PRON VERB PART ADP DET ADV PUNCT CCONJ PUNCT NOUN ADP DET NOUN NOUN
' She was always a defender of the down - and - out. '	0 0 0 0 0 0 0 0 1 0 1 0 1 0	down and out	figurative	dashes	PUNCT PRON VERB ADV DET NOUN ADP DET ADV PUNCT CCONJ PUNCT NOUN PUNCT	▁' ▁She ▁was ▁always ▁a ▁defend er ▁of ▁the ▁down ▁- ▁and ▁- ▁out . ▁'	0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0	PUNCT PRON VERB ADV DET NOUN NOUN ADP DET ADV PUNCT CCONJ PUNCT NOUN NOUN PUNCT
She was then working among ' down and outs ' and prostitutes in London.	0 0 0 0 0 0 1 1 1 0 0 0 0 0	down and out	figurative	deletion-determiner	PRON VERB ADV VERB ADP PUNCT ADV CCONJ NOUN PUNCT CCONJ NOUN ADP PROPN	▁She ▁was ▁then ▁working ▁among ▁' ▁down ▁and ▁out s ▁' ▁and ▁pro stitute s ▁in ▁London .	0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0	PRON VERB ADV VERB ADP PUNCT ADV CCONJ NOUN NOUN PUNCT CCONJ NOUN NOUN NOUN ADP PROPN PROPN
Young next to old, doing - well next to down - and - out : a heterogeneous mass present for its own mutually exclusive reasons.	0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0	down and out	figurative	dashes	ADJ ADJ ADP ADJ VERB PUNCT ADV ADJ ADP ADV PUNCT CCONJ PUNCT ADV PUNCT DET ADJ NOUN NOUN ADP ADJ ADJ ADV ADJ NOUN	▁Young ▁next ▁to ▁old , ▁doing ▁- ▁well ▁next ▁to ▁down ▁- ▁and ▁- ▁out ▁ : ▁a ▁heterogeneous ▁mass ▁present ▁for ▁its ▁own ▁mutually ▁exclusive ▁reasons .	0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0	ADJ ADJ ADP ADJ ADJ VERB PUNCT ADV ADJ ADP ADV PUNCT CCONJ PUNCT ADV PUNCT PUNCT DET ADJ NOUN NOUN ADP ADJ ADJ ADV ADJ NOUN NOUN
Unfortunately we lost our last game and other results went against us so we were down and out.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1	down and out	figurative	identical	ADV PRON VERB ADJ ADJ NOUN CCONJ ADJ NOUN VERB ADP PRON ADP PRON VERB ADV CCONJ ADV	▁Unfortunately ▁we ▁lost ▁our ▁last ▁game ▁and ▁other ▁results ▁went ▁against ▁us ▁so ▁we ▁were ▁down ▁and ▁out .	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1	ADV PRON VERB ADJ ADJ NOUN CCONJ ADJ NOUN VERB ADP PRON ADP PRON VERB ADV CCONJ ADV ADV
Down and out … don't let your life become ruled by the booze know your limit on National Drinkwise Day	1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	down and out	figurative	case	ADV CCONJ ADV PUNCT VERB VERB ADJ NOUN VERB VERB ADP DET NOUN VERB ADJ NOUN ADP PROPN PROPN PROPN	▁Down ▁and ▁out ▁... ▁don ' t ▁let ▁your ▁life ▁become ▁ruled ▁by ▁the ▁bo oz e ▁know ▁your ▁limit ▁on ▁National ▁Dr ink wise ▁Day	1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	ADV CCONJ ADV PUNCT VERB VERB VERB VERB ADJ NOUN VERB VERB ADP DET NOUN NOUN NOUN VERB ADJ NOUN ADP PROPN PROPN PROPN PROPN PROPN
Coffin saw him down the staircase and out of the front door, where they stood, still talking.	0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0	down and out	literal	insertion-other	NOUN VERB PRON ADP DET NOUN CCONJ ADP ADP DET ADJ NOUN ADV PRON VERB ADV VERB	▁C off in ▁saw ▁him ▁down ▁the ▁staircase ▁and ▁out ▁of ▁the ▁front ▁door , ▁where ▁they ▁stood , ▁still ▁talking .	0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0	NOUN NOUN NOUN VERB PRON ADP DET NOUN CCONJ ADP ADP DET ADJ NOUN NOUN ADV PRON VERB VERB ADV VERB VERB
After six years in a Birmingham slum parish, Anna thought, you became desperate not to have a front doorstep strewn with down - and - outs and to have a back garden littered with worms, not discarded syringes and used condoms.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	down and out	figurative	misc	ADP NUM NOUN ADP DET PROPN NOUN NOUN PROPN VERB PRON VERB ADJ ADV PART VERB DET ADJ NOUN VERB ADP ADV PUNCT CCONJ PUNCT NOUN CCONJ PART VERB DET NOUN NOUN VERB ADP NOUN ADV VERB NOUN CCONJ VERB NOUN	▁After ▁six ▁years ▁in ▁a ▁Birmingham ▁sl um ▁par ish , ▁An na ▁thought , ▁you ▁became ▁desperate ▁not ▁to ▁have ▁a ▁front ▁doorstep ▁ stre wn ▁with ▁down ▁- ▁and ▁- ▁out s ▁and ▁to ▁have ▁a ▁back ▁garden ▁litter ed ▁with ▁worms , ▁not ▁discarded ▁syringes ▁and ▁used ▁con dom s .	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	ADP NUM NOUN ADP DET PROPN NOUN NOUN NOUN NOUN NOUN PROPN PROPN VERB VERB PRON VERB ADJ ADV PART VERB DET ADJ NOUN VERB VERB VERB ADP ADV PUNCT CCONJ PUNCT NOUN NOUN CCONJ PART VERB DET NOUN NOUN VERB VERB ADP NOUN NOUN ADV VERB NOUN CCONJ VERB NOUN NOUN NOUN NOUN
But he will still be organising 13,000 volunteers into bringing some kind of Christmas to 125,000 needy, lonely or down - and - out people.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0	down and out	figurative	dashes	CCONJ PRON VERB ADV VERB VERB NUM NOUN ADP VERB DET NOUN ADP PROPN ADP NUM ADJ ADJ CCONJ ADV PUNCT CCONJ PUNCT PART NOUN	▁But ▁he ▁will ▁still ▁be ▁organising ▁13 , 000 ▁volunteers ▁into ▁bringing ▁some ▁kind ▁of ▁Christmas ▁to ▁12 5,000 ▁need y , ▁l one ly ▁or ▁down ▁- ▁and ▁- ▁out ▁people .	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0	CCONJ PRON VERB ADV VERB VERB NUM NUM NUM NOUN ADP VERB DET NOUN ADP PROPN ADP NUM NUM ADJ ADJ ADJ ADJ ADJ ADJ CCONJ ADV PUNCT CCONJ PUNCT PART NOUN NOUN
A MAGISTRATE gave his packed lunch to a hungry down - and - out yesterday after the man begged to be jailed so that he could eat.	0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0	down and out	figurative	dashes	DET PROPN VERB ADJ ADJ NOUN ADP DET ADJ ADV PUNCT CCONJ PUNCT PART NOUN ADP DET NOUN VERB PART VERB VERB ADP ADP PRON VERB VERB	▁A ▁MA GIST R ATE ▁gave ▁his ▁packed ▁lunch ▁to ▁a ▁hungry ▁down ▁- ▁and ▁- ▁out ▁yesterday ▁after ▁the ▁man ▁be gg ed ▁to ▁be ▁jail ed ▁so ▁that ▁he ▁could ▁eat .	0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	DET PROPN PROPN PROPN PROPN VERB ADJ ADJ NOUN ADP DET ADJ ADV PUNCT CCONJ PUNCT PART NOUN ADP DET NOUN VERB VERB VERB PART VERB VERB VERB ADP ADP PRON VERB VERB VERB
Perhaps the old man with the torn shoe was not some desperate down - and - out with fists full of stolen mushrooms ; maybe he was just an ordinary person whose shoes had split that lunchtime, while shopping.	0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	down and out	figurative	dashes	ADV DET ADJ NOUN ADP DET ADJ NOUN VERB ADV DET ADJ ADV PUNCT CCONJ PUNCT NOUN ADP NOUN ADJ ADP VERB NOUN PUNCT ADV PRON VERB ADV DET ADJ NOUN ADJ NOUN VERB VERB DET NOUN ADP VERB	▁Perhaps ▁the ▁old ▁man ▁with ▁the ▁to rn ▁shoe ▁was ▁not ▁some ▁desperate ▁down ▁- ▁and ▁- ▁out ▁with ▁f ists ▁full ▁of ▁stolen ▁mushrooms ▁ ; ▁maybe ▁he ▁was ▁just ▁an ▁ordinary ▁person ▁whose ▁shoes ▁had ▁split ▁that ▁lunch time , ▁while ▁shopping .	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	ADV DET ADJ NOUN ADP DET ADJ ADJ NOUN VERB ADV DET ADJ ADV PUNCT CCONJ PUNCT NOUN ADP NOUN NOUN ADJ ADP VERB NOUN PUNCT PUNCT ADV PRON VERB ADV DET ADJ NOUN ADJ NOUN VERB VERB DET NOUN NOUN NOUN ADP VERB VERB
People dismiss this aspect of Wordsworth's poetry as ' odd ', forgetting that George Orwell became a tramp for six weeks and lived for a year as a down - and - out ; and Shakespeare wrote a play about a mad old man who was also a vagrant!	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	down and out	figurative	dashes	NOUN VERB DET NOUN ADP PROPN NOUN ADP PUNCT ADJ PUNCT VERB ADP PROPN PROPN VERB DET NOUN ADP NUM NOUN CCONJ VERB ADP DET NOUN ADP DET ADV PUNCT CCONJ PUNCT NOUN PUNCT CCONJ PROPN VERB DET NOUN ADP DET ADJ ADJ NOUN NOUN VERB ADV DET ADJ	▁People ▁dismiss ▁this ▁aspect ▁of ▁Word s worth ' s ▁poet ry ▁as ▁' ▁odd ▁' , ▁forget ting ▁that ▁George ▁Or well ▁became ▁a ▁tram p ▁for ▁six ▁weeks ▁and ▁lived ▁for ▁a ▁year ▁as ▁a ▁down ▁- ▁and ▁- ▁out ▁ ; ▁and ▁Shake s pe are ▁wrote ▁a ▁play ▁about ▁a ▁mad ▁old ▁man ▁who ▁was ▁also ▁a ▁ va grant !	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	NOUN VERB DET NOUN ADP PROPN PROPN PROPN PROPN PROPN NOUN NOUN ADP PUNCT ADJ PUNCT PUNCT VERB VERB ADP PROPN PROPN PROPN VERB DET NOUN NOUN ADP NUM NOUN CCONJ VERB ADP DET NOUN ADP DET ADV PUNCT CCONJ PUNCT NOUN PUNCT PUNCT CCONJ PROPN PROPN PROPN PROPN VERB DET NOUN ADP DET ADJ ADJ NOUN NOUN VERB ADV DET ADJ ADJ ADJ ADJ
Subject : Rocky's down and out	0 0 0 1 1 1	down and out	figurative	identical	NOUN PUNCT PROPN ADV CCONJ ADV	▁Subject ▁ : ▁Rock y ' s ▁down ▁and ▁out	0 0 0 0 0 0 0 1 1 1	NOUN PUNCT PUNCT PROPN PROPN PROPN PROPN ADV CCONJ ADV
Down and out	1 1 1	down and out	figurative	case	ADV CCONJ ADV	▁Down ▁and ▁out	1 1 1	ADV CCONJ ADV
