But the numerous and well - educated Isaak people of the north, some 50,000 of whom have been killed by the government, are the type to settle scores.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1	settle a score	figurative	deletion-determiner	CCONJ DET ADJ CCONJ ADV PUNCT VERB PROPN NOUN ADP DET NOUN DET NUM ADP NOUN VERB VERB VERB ADP DET NOUN VERB DET NOUN PART VERB NOUN
Old scores may have been settled with victory over Tipperary, but he's quick to emphasise that Galway have won nothing yet.	0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	settle a score	figurative	misc	ADJ NOUN VERB VERB VERB VERB ADP NOUN ADP PROPN CCONJ PRON ADJ PART VERB ADP PROPN VERB VERB NOUN ADV
I think it's time to settle those old scores. '	0 0 0 0 0 1 0 0 1 0	settle a score	figurative	combined-inflection	PRON VERB PRON NOUN PART VERB DET ADJ NOUN PUNCT
Boudjema believes that the opposition parties are settling a score with the Socialist government and using the schoolgirls as a scapegoat.	0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0	settle a score	figurative	inflection	PROPN VERB ADP DET NOUN NOUN VERB VERB DET NOUN ADP DET ADJ NOUN CCONJ VERB DET NOUN ADP DET NOUN
He would plead that the plugs had been planted by someone who bore a grudge against him, and the story would be quickly put round the plant that it was the foreman himself who had fixed it, to settle an old score.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1	settle a score	figurative	combined-other	PRON VERB VERB ADP DET NOUN VERB VERB VERB ADP NOUN NOUN VERB DET NOUN ADP PRON CCONJ DET NOUN VERB VERB ADV VERB ADV DET NOUN ADP PRON VERB DET NOUN PRON NOUN VERB VERB PRON PART VERB DET ADJ NOUN
Both sides are permitted considerable licence to achieve their aims and in the ensuing melee, where there is little prospect of administering rules, many old scores are settled.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1	settle a score	figurative	misc	DET NOUN VERB VERB ADJ NOUN PART VERB ADJ NOUN CCONJ ADP DET VERB NOUN ADV ADV VERB ADJ NOUN ADP VERB NOUN ADJ ADJ NOUN VERB VERB
I 'll stay here an ' settle a few old scores with our precious Mayor an ' all! '	0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0	settle a score	figurative	combined-inflection	PRON VERB VERB ADV DET PUNCT VERB DET ADJ ADJ NOUN ADP ADJ ADJ PROPN DET PUNCT DET PUNCT
With the championship having been decided, this was likely to be their last chance to settle old scores.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1	settle a score	figurative	determiner-broad	ADP DET NOUN VERB VERB VERB DET VERB ADJ PART VERB ADJ ADJ NOUN PART VERB ADJ NOUN
When I saw him in the doorway I thought he 'd come to settle that score.	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1	settle a score	figurative	determiner-narrow	ADV PRON VERB PRON ADP DET NOUN PRON VERB PRON VERB VERB PART VERB DET NOUN
He seems more concerned with settling scores with rival music critics than getting behind the jolly, extrovert exterior that Mr Cliburn has always presented to the public, and, apparently, to his friends as well.	0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	settle a score	figurative	combined-inflection	PRON VERB ADV ADJ ADP VERB NOUN ADP ADJ NOUN NOUN ADP VERB ADP DET ADV VERB NOUN ADJ PROPN PROPN VERB ADV VERB ADP DET NOUN CCONJ ADV ADP ADJ NOUN ADV ADV
