Watch this space.	1 1 1	watch this space	figurative	case	VERB DET NOUN
Watch this space!	1 1 1	watch this space	figurative	case	VERB DET NOUN
Watch this space for up and coming events!	1 1 1 0 0 0 0 0	watch this space	figurative	case	VERB DET NOUN ADP ADV CCONJ VERB NOUN
I 'll be covering events in more depth during September, so watch this space.	0 0 0 0 0 0 0 0 0 0 0 1 1 1	watch this space	figurative	identical	PRON VERB VERB VERB NOUN ADP ADJ NOUN ADP PROPN ADV VERB DET NOUN
Watch this space.	1 1 1	watch this space	figurative	case	VERB DET NOUN
The organisation is exploring ways in which this type of information can be made more available so watch this space for further developments.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0	watch this space	figurative	identical	DET NOUN VERB VERB NOUN ADP ADJ DET NOUN ADP NOUN VERB VERB VERB ADV ADJ ADV VERB DET NOUN ADP ADJ NOUN
So watch this space.	0 1 1 1	watch this space	figurative	identical	ADV VERB DET NOUN
Team news Glenn Hoddle is having a fitness check tomorrow … but there could be a call up for former England winger Brian Marwood who's on trial with the club … transfer speculation is linking Ross Maclaren with West Brom … its the dealine next week so watch this space …	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0	watch this space	figurative	identical	PROPN NOUN PROPN PROPN VERB VERB DET NOUN NOUN NOUN PUNCT CCONJ ADV VERB VERB DET NOUN PART ADP ADJ PROPN NOUN PROPN PROPN NOUN ADP NOUN ADP DET NOUN PUNCT NOUN NOUN VERB VERB PROPN PROPN ADP PROPN PROPN PUNCT ADJ DET NOUN ADJ NOUN ADV VERB DET NOUN PUNCT
For those who want to have a winter holiday with a difference watch this space for details on our 10-day tour to Canada and the Toronto Winter Fair, Nov 9–20.	0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	watch this space	figurative	identical	ADP DET NOUN VERB PART VERB DET NOUN NOUN ADP DET NOUN NOUN DET NOUN ADP NOUN ADP ADJ NUM NOUN ADP PROPN CCONJ DET PROPN PROPN PROPN PROPN NUM
Watch this space.	1 1 1	watch this space	figurative	case	VERB DET NOUN
‘ We leave on September 11, but watch this space, I 'll be back!’ she promised.	0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0	watch this space	figurative	identical	PUNCT PRON VERB ADP PROPN NUM CCONJ VERB DET NOUN PRON VERB VERB NOUN PRON VERB
Watch this space.	1 1 1	watch this space	figurative	case	VERB DET NOUN
Watch this space for further details.	1 1 1 0 0 0	watch this space	figurative	case	VERB DET NOUN ADP ADJ NOUN
That report, I trust will be adopted by the, er the public services national committee and go back to the C E C for the endorsement and er, watch this space.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1	watch this space	figurative	identical	DET NOUN PRON VERB VERB VERB VERB ADP DET INTJ DET ADJ NOUN ADJ NOUN CCONJ VERB ADV ADP DET NOUN NOUN NOUN ADP DET NOUN CCONJ INTJ VERB DET NOUN
Watch this space.	1 1 1	watch this space	figurative	case	VERB DET NOUN
Watch this space!	1 1 1	watch this space	figurative	case	VERB DET NOUN
Watch this space for further details.	1 1 1 0 0 0	watch this space	figurative	case	VERB DET NOUN ADP ADJ NOUN
Currently undergoing a major expansion — watch this space for developments.	0 0 0 0 0 0 1 1 1 0 0	watch this space	figurative	identical	ADV VERB DET ADJ NOUN PUNCT VERB DET NOUN ADP NOUN
So starting with television, we said at the er, announcement of the Doulton, Camco demerger that we intended to develop further in the visual media, and so we are setting up a T D, T V division in which we 'll place all of our T V interests, at present just Thames, the investment in B Sky B and er, Yorkshire Tyne Tees, but watch this space, we e we intend to add to this er, division.	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0	watch this space	figurative	identical	ADV VERB ADP NOUN PRON VERB ADP DET INTJ NOUN ADP DET PROPN PROPN NOUN ADJ PRON VERB PART VERB ADV ADP DET ADJ NOUN CCONJ ADV PRON VERB VERB PART DET NOUN NOUN NOUN NOUN NOUN ADP ADJ PRON VERB VERB DET ADP ADJ NOUN NOUN NOUN ADP NOUN ADV PROPN DET NOUN ADP PROPN PROPN PROPN CCONJ INTJ PROPN PROPN PROPN CCONJ VERB DET NOUN PRON VERB PRON VERB PART VERB ADP DET INTJ NOUN
Watch this space	1 1 1	watch this space	figurative	case	VERB DET NOUN
Watch this space or something.	1 1 1 0 0	watch this space	figurative	case	VERB DET NOUN CCONJ NOUN
Watch this space!	1 1 1	watch this space	figurative	case	VERB DET NOUN
Watch this space!	1 1 1	watch this space	figurative	case	VERB DET NOUN
All those who have been sticking religiously to their macrobiotic diet sheets while dreaming wistfully of soft boiled eggs and buttered soldiers can probably breathe again ( but watch this space ).	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0	watch this space	figurative	identical	ADJ DET NOUN VERB VERB VERB ADV ADP ADJ ADJ NOUN NOUN ADP VERB ADV ADP ADJ VERB NOUN CCONJ ADJ NOUN VERB ADV VERB ADV PUNCT CCONJ VERB DET NOUN PUNCT
Watch this space.	1 1 1	watch this space	figurative	case	VERB DET NOUN
Watch this space for further details.	1 1 1 0 0 0	watch this space	figurative	case	VERB DET NOUN ADP ADJ NOUN
We very much hope to have the new materials ready before the end of 1991 — watch this space!	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1	watch this space	figurative	identical	PRON ADV ADV NOUN PART VERB DET ADJ NOUN ADJ ADP DET NOUN ADP NUM PUNCT VERB DET NOUN
